sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN37723906	SAMN37723906_SRR26326831	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN32721977	SAMN32721977_SRR23072140	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721976	SAMN32721976_SRR23072141	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721975	SAMN32721975_SRR23072142	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721974	SAMN32721974_SRR23072144	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721973	SAMN32721973_SRR23072145	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721972	SAMN32721972_SRR23072146	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721971	SAMN32721971_SRR23072147	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721970	SAMN32721970_SRR23072148	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721969	SAMN32721969_SRR23072149	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721968	SAMN32721968_SRR23072150	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721967	SAMN32721967_SRR23072151	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721966	SAMN32721966_SRR23072152	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721965	SAMN32721965_SRR23072153	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721964	SAMN32721964_SRR23072133	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721963	SAMN32721963_SRR23072134	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721962	SAMN32721962_SRR23072135	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721961	SAMN32721961_SRR23072136	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721960	SAMN32721960_SRR23072137	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721959	SAMN32721959_SRR23072138	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721958	SAMN32721958_SRR23072139	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721957	SAMN32721957_SRR23072143	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721956	SAMN32721956_SRR23072154	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
2	2_S2  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
3	3_S3  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
4	4_S4  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
5	5_S5  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
6	6_S6  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
7	7_S7  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
8	8_S8  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
9	9_S9  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
11	11_S11  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
12	12_S12  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
14	14_S14  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
16	16_S16	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
17	17_S17  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
18	18_S18  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
20	20_S20	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
21	21_S21  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
22	22_S22  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
23	23_S23  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
24	24_S24  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
25	25_S25  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
26	26_S26  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
27	27_S27  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
28	28_S28  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
29	29_S29  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
30	30_S30  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
31	31_S31  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
32	32_S32  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
33	33_S33  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
34	34_S34  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
35	35_S35  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
36	36_S36  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
37	37_S37  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
38	38_S38  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
39	39_S39  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
40	40_S40  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
41	41_S41  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
42	42_S42  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
43	43_S43  	Florida_bats	paired	V3-V4_4	Tadarida	Tadarida_brasiliensis	Brazilian_free-tailed_bat	new_world	Arenaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	69	Fecal_sample	2022	Wild	Terrestrial	Forest	Forest	forest_scrub	Cave	Colonial	aerial_hawking	Camp_Blanding	USA	North_America	Arenaviruses	12.61	1.11	1	180	Colonial	Diurnal_Seasonal
44	44_S44  	Florida_bats	paired	V3-V4_4	Eumops	Eumops_floridanus	Florida_bonneted_bat	new_world	Unknown	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	Adult	69	Rectal_swab	2022	Wild	Terrestrial	Forest	Forest	forest_agricultural	Artificial	Colonial	aerial_hawking	Babcock-Webb_Wildlife_Management_Area	USA	North_America	Unknown	NA	NA	NA	NA	Colonial	Diurnal
